File Name	Object ID	Object size	Object area	Object average color	Center (x, y)
part_2_97.jpg	2	36x36	0.0	[ 5.63503086  7.10648148 16.9845679 ]	33, 71
part_2_93.jpg	1	18x18	0.0	[7.62037037 7.14197531 6.91975309]	198, 186
part_2_93.jpg	2	16x16	6.5	[9.28125    8.703125   8.44921875]	198, 183
part_2_93.jpg	3	40x40	2.0	[7.235    8.100625 8.76375 ]	91, 97
part_2_93.jpg	4	40x40	16.0	[ 6.895625  7.710625 19.963125]	91, 94
part_2_99.jpg	1	16x16	22.0	[6.23828125 7.234375   8.05859375]	234, 130
part_2_101.jpg	1	18x18	24.0	[4.82098765 5.73765432 6.44753086]	94, 42
part_2_98.jpg	1	30x30	21.0	[12.45444444 10.27888889  8.98888889]	99, 213
part_2_98.jpg	2	32x32	0.0	[10.93359375  9.01757812 12.86621094]	99, 211
part_2_98.jpg	3	58x0	0.0	[nan nan nan]	203, 23
part_2_98.jpg	4	56x0	0.0	[nan nan nan]	202, 20
part_2_102.jpg	1	22x22	30.0	[6.18801653 5.53099174 5.26446281]	16, 22
part_2_103.jpg	1	28x0	0.0	[nan nan nan]	218, 7
part_2_103.jpg	2	26x0	13.5	[nan nan nan]	217, 4
part_2_106.jpg	1	24x20	0.0	[13.89375    11.49583333 10.25416667]	119, 248
part_2_106.jpg	2	24x23	8.5	[12.08152174  9.99637681  8.91666667]	119, 245
part_2_106.jpg	3	32x32	35.0	[6.48046875 7.71972656 8.74609375]	174, 99
part_2_105.jpg	1	16x16	0.0	[5.984375  7.5703125 8.8671875]	20, 121
part_2_105.jpg	2	16x16	6.0	[5.98828125 7.56640625 8.86328125]	20, 118
part_2_105.jpg	3	48x0	0.0	[nan nan nan]	147, 17
part_2_105.jpg	4	48x0	0.0	[nan nan nan]	147, 14
part_2_110.jpg	1	20x20	24.0	[6.3525 6.9875 7.53  ]	209, 137
part_2_110.jpg	2	18x18	4.0	[9.42592593 8.09876543 7.41975309]	164, 132
part_2_110.jpg	3	18x18	0.0	[9.42592593 8.09876543 7.41975309]	164, 129
part_2_109.jpg	1	30x30	17.5	[9.69666667 7.5        6.28444444]	221, 124
part_2_109.jpg	2	30x30	0.0	[9.6        7.43333333 8.50222222]	221, 122
part_2_109.jpg	3	16x16	0.0	[ 7.8125     9.2421875 10.5390625]	8, 105
part_2_109.jpg	4	18x18	0.0	[6.44444444 7.63271605 8.72839506]	9, 103
part_2_114.jpg	1	18x18	24.0	[7.70679012 7.01851852 6.72530864]	90, 159
part_2_119.jpg	1	28x28	32.0	[8.52295918 8.04846939 7.88392857]	226, 138
part_2_112.jpg	1	16x16	0.0	[7.4609375  6.6015625  6.14453125]	206, 188
part_2_112.jpg	2	14x14	0.0	[9.16836735 8.1122449  7.57142857]	205, 186
part_2_112.jpg	3	16x16	22.0	[5.2734375  6.328125   7.08203125]	188, 119
part_2_112.jpg	4	52x52	13.5	[ 9.66457101  9.2352071  13.61538462]	226, 88
part_2_112.jpg	5	28x28	29.0	[ 7.24107143  6.14285714 21.5127551 ]	166, 56
part_2_116.jpg	1	30x30	6.0	[8.60333333 7.74222222 7.36222222]	177, 112
part_2_116.jpg	2	30x30	0.0	[8.58       7.72333333 9.61222222]	177, 109
part_2_115.jpg	1	16x16	0.0	[7.6953125  8.75       9.51953125]	130, 245
part_2_115.jpg	2	16x16	5.0	[7.64453125 8.6875     9.453125  ]	130, 242
part_2_115.jpg	3	38x38	0.0	[7.09210526 8.3933518  9.3968144 ]	109, 122
part_2_115.jpg	4	38x38	0.0	[ 6.87811634  8.1267313  20.7465374 ]	109, 119
part_2_120.jpg	1	24x24	33.5	[9.671875   7.98611111 7.12673611]	201, 134
part_2_117.jpg	1	16x16	2.0	[10.55859375  8.6015625   7.62109375]	112, 162
part_2_117.jpg	2	16x16	0.0	[10.55859375  8.6015625   7.62109375]	112, 159
part_2_118.jpg	1	18x18	0.0	[4.57716049 6.75925926 8.60185185]	159, 187
part_2_118.jpg	2	18x18	0.0	[4.52160494 6.67901235 8.50925926]	158, 184
part_2_113.jpg	1	14x14	2.0	[8.15306122 7.17346939 6.75      ]	129, 217
part_2_113.jpg	2	26x26	0.0	[9.73668639 8.08431953 7.18343195]	208, 156
part_2_113.jpg	3	26x26	16.5	[ 9.60946746  7.98224852 13.51183432]	209, 153
part_2_113.jpg	4	30x30	0.0	[9.64666667 8.40555556 9.74888889]	165, 131
